1341.0000000000,1354.2500000000,112.5625000000,112.0625000000
1341.2500000000,1354.5000000000,112.3437500000,111.8125000000
1349.2500000000,1362.5000000000,112.7187500000,112.1875000000
1342.5000000000,1355.7500000000,112.6562500000,112.1250000000
1334.7500000000,1348.0000000000,113.0000000000,112.4687500000
1312.5000000000,1325.5000000000,113.1562500000,112.6250000000
1284.5000000000,1297.2500000000,113.1250000000,112.5625000000
1304.5000000000,1317.5000000000,112.7812500000,112.1562500000
1286.0000000000,1298.7500000000,112.2187500000,111.5312500000
1296.7500000000,1318.2500000000,112.1875000000,111.5312500000
1295.5000000000,1308.5000000000,111.2187500000,110.5625000000
1296.2500000000,1309.0000000000,111.2500000000,110.5625000000
1305.0000000000,1318.0000000000,111.3750000000,110.7187500000
1329.5000000000,1342.0000000000,111.3750000000,110.7187500000
1332.2500000000,1345.5000000000,111.4062500000,110.7500000000
1321.2500000000,1334.5000000000,111.3125000000,110.6250000000
1318.5000000000,1332.2500000000,111.1562500000,110.4687500000
1307.5000000000,1320.5000000000,110.8437500000,110.1250000000
1294.5000000000,1309.0000000000,110.2187500000,109.5000000000
1296.2500000000,1309.5000000000,110.5312500000,109.8125000000
1305.0000000000,1318.5000000000,110.6562500000,109.9375000000
1329.2500000000,1343.0000000000,110.8750000000,110.1250000000
1341.5000000000,1355.5000000000,111.8750000000,111.1250000000
1360.0000000000,1374.7500000000,111.0937500000,110.4062500000
1349.2500000000,1364.0000000000,110.1562500000,109.6250000000
1342.2500000000,1357.0000000000,109.7500000000,109.1875000000
1332.7500000000,1347.5000000000,109.4687500000,108.9062500000
1329.0000000000,1343.7500000000,109.6250000000,109.0625000000
1344.0000000000,1359.0000000000,110.0468750000,109.4843750000
1356.7500000000,1372.0000000000,110.2812500000,109.7343750000
1381.7500000000,1397.0000000000,111.1875000000,110.6562500000
1392.1000000000,1407.5000000000,110.8750000000,110.3281250000
1406.0000000000,1416.0000000000,110.9375000000,110.4062500000
1403.2500000000,1427.0000000000,110.6875000000,110.1562500000
1404.5000000000,1420.0000000000,110.5000000000,109.9687500000
1405.0000000000,1420.2500000000,110.9531250000,110.4062500000
1414.0000000000,1423.0000000000,110.8906250000,110.3593750000
1409.0000000000,1424.5000000000,111.5937500000,111.0625000000
1403.7500000000,1419.0000000000,111.7500000000,111.2031250000
1409.2500000000,1424.5000000000,111.5781250000,111.0468750000
1419.5000000000,1435.0000000000,111.6250000000,111.0781250000
1427.5000000000,1443.0000000000,111.9375000000,111.4062500000
1418.0000000000,1433.5000000000,112.0000000000,111.4687500000
1387.5000000000,1402.5000000000,112.1093750000,111.5781250000
1385.5000000000,1400.5000000000,112.0468750000,111.5312500000
1367.7500000000,1382.7500000000,111.2812500000,110.7656250000
1362.7500000000,1378.0000000000,110.8750000000,110.3593750000
1354.7500000000,1370.0000000000,110.7656250000,110.2343750000
1363.7500000000,1379.0000000000,111.0000000000,110.4843750000
1367.7500000000,1383.0000000000,110.9843750000,110.4531250000
1349.7500000000,1364.5000000000,110.5312500000,110.0000000000
1331.7500000000,1346.5000000000,110.3125000000,109.7343750000
1336.2500000000,1351.0000000000,110.2656250000,109.6718750000
1328.7500000000,1343.5000000000,110.1093750000,109.5312500000
1309.0000000000,1323.5000000000,110.1562500000,109.5468750000
1321.2500000000,1335.7500000000,110.5312500000,109.9218750000
1306.0000000000,1322.0000000000,109.5625000000,108.9375000000
1303.5000000000,1319.0000000000,108.9531250000,108.3125000000
1290.5000000000,1305.0000000000,108.8437500000,108.1718750000
1304.0000000000,1318.5000000000,109.1093750000,108.4375000000
1304.7500000000,1319.2500000000,109.1250000000,108.4531250000
1333.0000000000,1347.7500000000,109.8437500000,109.1718750000
1339.5000000000,1354.2500000000,109.9062500000,109.2187500000
1347.0000000000,1362.0000000000,110.5156250000,109.8593750000
1334.5000000000,1349.5000000000,110.5468750000,109.9218750000
1327.0000000000,1341.7500000000,110.3750000000,109.7500000000
1340.7500000000,1360.0000000000,110.4843750000,109.8437500000
1366.7500000000,1381.7500000000,110.4375000000,109.7968750000
1370.5000000000,1386.0000000000,110.8906250000,110.2656250000
1383.0000000000,1398.5000000000,111.5781250000,110.9375000000
1367.7500000000,1383.2500000000,111.3906250000,110.7500000000
1351.5000000000,1367.5000000000,110.8125000000,110.1562500000
1326.0000000000,1341.2500000000,110.1406250000,109.4687500000
1319.7500000000,1335.0000000000,110.0000000000,109.3593750000
1334.0000000000,1349.2500000000,110.0156250000,109.3750000000
1320.2500000000,1335.2500000000,109.8125000000,109.1562500000
1362.5000000000,1378.0000000000,110.5625000000,109.9218750000
1352.5000000000,1368.0000000000,110.2343750000,109.5937500000
1346.0000000000,1361.2500000000,110.3906250000,109.7656250000
1345.0000000000,1360.2500000000,110.1093750000,109.4843750000
1352.5000000000,1370.0000000000,110.6250000000,110.0312500000
1347.0000000000,1362.2500000000,110.4843750000,109.9062500000
1337.5000000000,1352.7500000000,110.1718750000,109.5781250000
1317.2500000000,1332.0000000000,110.4375000000,109.8281250000
1319.2500000000,1333.5000000000,110.6406250000,110.0468750000
1348.7500000000,1366.0000000000,110.5781250000,110.0000000000
1322.0000000000,1338.7500000000,110.3750000000,109.8593750000
1321.7500000000,1338.5000000000,109.9531250000,98.5312500000
1291.0000000000,1307.5000000000,110.5156250000,99.0781250000
1289.2500000000,1305.0000000000,111.1250000000,99.6718750000
1296.2500000000,1312.5000000000,110.6406250000,99.1562500000
1294.2500000000,1310.5000000000,110.2187500000,98.6875000000
1280.0000000000,1296.0000000000,109.6406250000,98.0781250000
1298.2500000000,1314.5000000000,110.1250000000,98.5312500000
1294.0000000000,1299.0000000000,109.4375000000,97.8125000000
1318.7500000000,1335.2500000000,109.7968750000,98.1875000000
1315.7500000000,1332.2500000000,109.1406250000,97.5156250000
1334.7500000000,1351.5000000000,109.0781250000,97.4531250000
1329.0000000000,1345.7500000000,109.0468750000,97.4218750000
1346.7500000000,1361.0000000000,109.1250000000,97.5781250000
1326.0000000000,1342.5000000000,108.9062500000,97.3125000000
1289.5000000000,1305.5000000000,108.5156250000,96.9062500000
1290.0000000000,1306.0000000000,108.2343750000,96.5937500000
1256.5000000000,1273.0000000000,108.8125000000,97.1875000000
1265.7500000000,1281.5000000000,108.6093750000,96.9531250000
1274.5000000000,1290.5000000000,108.3593750000,96.7031250000
1292.5000000000,1308.7500000000,108.2656250000,96.5625000000
1296.0000000000,1312.2500000000,108.2031250000,96.4687500000
1307.2500000000,1323.7500000000,108.1250000000,96.4062500000
1301.0000000000,1317.2500000000,108.0625000000,96.3125000000
1285.5000000000,1301.7500000000,108.0000000000,96.2031250000
1305.5000000000,1322.0000000000,108.4218750000,96.6250000000
1350.5000000000,1369.0000000000,108.9375000000,97.1562500000
1376.2500000000,1391.0000000000,109.7187500000,97.9375000000
1362.5000000000,1379.5000000000,109.4531250000,97.6875000000
1352.5000000000,1369.5000000000,109.6562500000,97.9375000000
1360.5000000000,1377.5000000000,109.7812500000,98.0781250000
1384.0000000000,1390.2500000000,110.4687500000,98.8593750000
1383.2500000000,1400.2500000000,110.3437500000,98.7343750000
1372.0000000000,1389.0000000000,110.2656250000,98.6718750000
1380.0000000000,1397.0000000000,110.0937500000,98.4687500000
1402.7500000000,1420.2500000000,110.5312500000,98.9687500000
1403.0000000000,1420.0000000000,110.4843750000,98.8750000000
1431.0000000000,1448.5000000000,110.2968750000,98.6875000000
1418.0000000000,1435.5000000000,109.8281250000,98.2812500000
1428.5000000000,1446.5000000000,109.7343750000,98.1250000000
1428.0000000000,1446.0000000000,109.6875000000,98.0625000000
1427.2500000000,1445.0000000000,109.5312500000,97.9062500000
1412.0000000000,1429.7500000000,109.5781250000,97.9687500000
1421.5000000000,1439.5000000000,109.6406250000,97.9531250000
1414.5000000000,1432.5000000000,109.5000000000,97.7812500000
1410.5000000000,1428.2500000000,109.0781250000,97.2343750000
1391.5000000000,1409.5000000000,109.2500000000,97.4843750000
1402.5000000000,1420.7500000000,109.1093750000,97.2968750000
1412.2500000000,1430.5000000000,108.9375000000,97.1093750000
1437.7500000000,1456.5000000000,109.3750000000,97.5781250000
1425.5000000000,1444.2500000000,109.5468750000,97.7343750000
1415.7500000000,1434.5000000000,109.7968750000,98.0468750000
1405.5000000000,1424.0000000000,109.6093750000,97.9062500000
1410.5000000000,1429.2500000000,109.7500000000,98.0781250000
1416.7500000000,1436.0000000000,110.1562500000,98.5312500000
1417.0000000000,1436.5000000000,109.9687500000,98.3906250000
1405.5000000000,1425.2500000000,109.2343750000,97.5937500000
1409.2500000000,1428.7500000000,108.9531250000,97.3281250000
1417.5000000000,1437.2500000000,108.5468750000,96.8593750000
1435.0000000000,1453.0000000000,108.2500000000,96.4375000000
1454.5000000000,1472.7500000000,108.3593750000,96.2812500000
1457.5000000000,1475.7500000000,96.2343750000,96.0000000000
1480.5000000000,1499.0000000000,96.1093750000,95.8593750000
1477.7500000000,1496.5000000000,96.2031250000,95.9531250000
1478.7500000000,1497.2500000000,96.0000000000,95.7500000000
1482.2500000000,1501.0000000000,96.1562500000,95.9062500000
1480.7500000000,1499.5000000000,96.2656250000,96.0156250000
1484.2500000000,1503.0000000000,95.8593750000,95.5781250000
1466.7500000000,1485.7500000000,95.0781250000,94.8437500000
1411.7500000000,1430.0000000000,95.5625000000,95.2187500000
1413.5000000000,1431.7500000000,94.8750000000,94.5781250000
1404.0000000000,1422.0000000000,95.2031250000,94.9218750000
1459.7500000000,1463.0000000000,95.5781250000,95.3281250000
1475.0000000000,1493.7500000000,95.3437500000,95.0937500000
1454.2500000000,1473.0000000000,94.5625000000,94.3125000000
1442.0000000000,1460.5000000000,94.3906250000,94.1406250000
1459.0000000000,1444.0000000000,95.0156250000,94.7500000000
1478.0000000000,1497.0000000000,94.6093750000,94.3281250000
1469.5000000000,1488.5000000000,94.1250000000,93.7968750000
1472.5000000000,1491.5000000000,94.3437500000,94.0156250000
1456.2500000000,1480.0000000000,94.0625000000,93.6875000000
1454.2500000000,1480.5000000000,93.9843750000,93.5781250000
1411.7500000000,1430.2500000000,94.5625000000,94.1875000000
1418.5000000000,1437.2500000000,94.4843750000,94.1250000000
1415.5000000000,1434.0000000000,94.6093750000,94.2656250000
1409.7500000000,1428.2500000000,94.5781250000,94.2187500000
1366.5000000000,1384.2500000000,94.8906250000,94.5000000000
1401.0000000000,1419.5000000000,94.7812500000,94.3906250000
1416.7500000000,1435.2500000000,95.0937500000,94.7343750000
1415.5000000000,1434.0000000000,95.2187500000,94.8437500000
1436.5000000000,1455.2500000000,95.8593750000,95.5312500000
1431.5000000000,1450.2500000000,95.4687500000,95.1250000000
1427.2500000000,1446.0000000000,94.7812500000,94.4375000000
1446.2500000000,1465.2500000000,95.1093750000,94.7812500000
1418.2500000000,1437.0000000000,94.5937500000,94.2656250000
1419.2500000000,1438.0000000000,94.2031250000,93.8593750000
1396.7500000000,1415.2500000000,94.4062500000,94.0156250000
1398.7500000000,1417.0000000000,95.0000000000,94.5937500000
1410.0000000000,1428.5000000000,94.7968750000,94.4062500000
1392.7500000000,1411.0000000000,94.7812500000,94.3750000000
1385.5000000000,1403.5000000000,94.5625000000,94.1718750000
1353.2500000000,1371.0000000000,95.0781250000,94.7031250000
1349.0000000000,1366.7500000000,96.1093750000,95.7031250000
1365.2500000000,1383.2500000000,95.5625000000,95.1562500000
1355.2500000000,1373.2500000000,96.2031250000,95.7968750000
1338.0000000000,1355.7500000000,96.2031250000,95.7968750000
1347.7500000000,1365.5000000000,95.6406250000,95.2812500000
1372.0000000000,1390.0000000000,95.7656250000,95.3906250000
1385.0000000000,1403.0000000000,95.9218750000,95.5625000000
1385.0000000000,1403.0000000000,95.8125000000,95.4687500000
1410.7500000000,1429.2500000000,96.0156250000,95.6718750000
1395.0000000000,1413.7500000000,95.7812500000,95.4375000000
1351.7500000000,1370.2500000000,95.9375000000,95.5937500000
1366.2500000000,1384.0000000000,95.9218750000,95.5937500000
1404.2500000000,1422.5000000000,96.1562500000,95.8437500000
1399.5000000000,1417.7500000000,95.8906250000,95.5781250000
1383.5000000000,1401.5000000000,96.0937500000,95.7656250000
1362.2500000000,1380.0000000000,96.5625000000,96.2500000000
1395.2500000000,1413.2500000000,96.7343750000,96.4218750000
1459.0000000000,1478.0000000000,96.9687500000,96.6562500000
1489.0000000000,1509.5000000000,97.2968750000,96.9843750000
1478.0000000000,1498.5000000000,97.2968750000,96.9687500000
1507.5000000000,1528.0000000000,97.5156250000,97.1718750000
1517.5000000000,1538.5000000000,97.6093750000,97.2343750000
1544.0000000000,1565.5000000000,97.3593750000,97.1093750000
1555.5000000000,1577.2500000000,96.7031250000,96.4531250000
1538.5000000000,1560.2500000000,96.7968750000,96.5468750000
1530.2500000000,1552.0000000000,96.9062500000,96.6875000000
1530.5000000000,1552.2500000000,97.0781250000,96.8593750000
1504.2500000000,1525.5000000000,97.8125000000,97.6093750000
1515.2500000000,1536.5000000000,98.0781250000,97.8750000000
1528.2500000000,1549.5000000000,98.2656250000,98.0937500000
1519.5000000000,1540.5000000000,99.0156250000,98.8593750000
1505.5000000000,1526.5000000000,98.7656250000,98.5937500000
1516.5000000000,1538.0000000000,98.5468750000,98.3750000000
1529.0000000000,1550.5000000000,98.8750000000,98.7031250000
1521.5000000000,1542.7500000000,99.2031250000,99.0468750000
1519.0000000000,1540.0000000000,98.5468750000,98.3750000000
1476.7500000000,1497.2500000000,97.8906250000,97.7187500000
1456.0000000000,1476.2500000000,98.2812500000,98.1250000000
1367.5000000000,1386.0000000000,98.5312500000,98.3593750000
1412.7500000000,1432.2500000000,97.8437500000,97.6875000000
1452.7500000000,1472.7500000000,97.7656250000,97.5937500000
1440.2500000000,1460.0000000000,98.2968750000,98.1250000000
1447.2500000000,1467.2500000000,98.2343750000,98.0625000000
1437.0000000000,1457.0000000000,98.2343750000,98.0625000000
1489.2500000000,1510.0000000000,97.5312500000,97.3437500000
1475.5000000000,1496.2500000000,97.5468750000,97.3437500000
1467.2500000000,1488.2500000000,96.8281250000,96.6093750000
1460.0000000000,1481.5000000000,96.9531250000,96.7187500000
1477.0000000000,1498.5000000000,96.7187500000,96.4687500000
1450.5000000000,1471.5000000000,96.4375000000,96.2031250000
1422.5000000000,1443.0000000000,95.9531250000,95.7343750000
1423.2500000000,1444.0000000000,95.5625000000,95.3437500000
1439.0000000000,1460.0000000000,95.2656250000,95.0937500000
1430.0000000000,1451.0000000000,94.9843750000,94.8281250000
1419.7500000000,1440.7500000000,95.2343750000,95.0937500000
1387.7500000000,1408.5000000000,95.7343750000,95.5937500000
1415.0000000000,1435.7500000000,95.8906250000,95.7343750000
1430.7500000000,1451.7500000000,95.2656250000,95.1093750000
1457.7500000000,1479.2500000000,95.5468750000,95.3593750000
1471.7500000000,1493.5000000000,95.7812500000,95.6093750000
1456.7500000000,1478.5000000000,95.4375000000,95.2812500000
1442.0000000000,1463.7500000000,94.9218750000,94.7812500000
1415.0000000000,1436.2500000000,95.2968750000,95.1562500000
1403.7500000000,1424.7500000000,95.8906250000,95.7187500000
1382.5000000000,1403.2500000000,95.7812500000,95.6250000000
1401.7500000000,1422.5000000000,95.6875000000,95.5156250000
1389.0000000000,1409.7500000000,96.2812500000,96.1093750000
1381.2500000000,1402.0000000000,96.7343750000,96.5625000000
1427.2500000000,1448.5000000000,96.4062500000,96.2343750000
1422.2500000000,1443.7500000000,96.9531250000,96.7812500000
1451.5000000000,1473.5000000000,97.5000000000,97.3125000000
1476.0000000000,1498.2500000000,97.7968750000,97.6093750000
1470.5000000000,1492.7500000000,98.0468750000,97.8437500000
1463.0000000000,1485.0000000000,97.9375000000,97.7343750000
1472.0000000000,1494.2500000000,98.0000000000,97.7812500000
1466.5000000000,1489.0000000000,98.0781250000,97.8593750000
1462.0000000000,1484.5000000000,98.0000000000,97.7656250000
1446.7500000000,1469.0000000000,98.2656250000,98.0156250000
1472.0000000000,1494.5000000000,98.0625000000,97.8125000000
1475.2500000000,1498.0000000000,98.5468750000,98.2968750000
1475.0000000000,1497.5000000000,98.5156250000,98.2656250000
1488.0000000000,1511.0000000000,98.9062500000,98.6718750000
1504.5000000000,1528.0000000000,98.7343750000,98.5000000000
1499.0000000000,1522.2500000000,98.6093750000,98.3750000000
1498.5000000000,1522.0000000000,98.2656250000,97.8281250000
1476.3000000000,1499.2500000000,97.7500000000,97.6562500000
1463.5000000000,1486.5000000000,97.3906250000,97.2968750000
1479.0000000000,1502.0000000000,97.9843750000,97.8906250000
1471.0000000000,1493.7500000000,97.9843750000,97.8906250000
1471.2500000000,1494.0000000000,97.8750000000,97.7968750000
1458.0000000000,1480.5000000000,98.3750000000,98.2968750000
1468.0000000000,1490.7500000000,98.4843750000,98.4062500000
1490.5000000000,1513.0000000000,98.8437500000,98.7656250000
1463.2500000000,1485.7500000000,98.9375000000,98.8593750000
1473.7500000000,1496.2500000000,98.5468750000,98.4687500000
1494.7500000000,1517.2500000000,98.8593750000,98.7968750000
1491.5000000000,1514.2500000000,98.7031250000,98.6250000000
1494.7500000000,1517.2500000000,98.5781250000,98.5000000000
1505.7500000000,1528.5000000000,98.3750000000,98.2968750000
1509.5000000000,1532.5000000000,98.8906250000,98.8125000000
1524.0000000000,1547.2500000000,98.1718750000,98.0937500000
1522.0000000000,1545.0000000000,97.8281250000,97.7500000000
1511.5000000000,1534.5000000000,97.8593750000,97.7812500000
1500.2500000000,1523.0000000000,97.8593750000,97.7812500000
1516.2500000000,1539.0000000000,98.8750000000,98.7968750000
1489.5000000000,1512.0000000000,98.9687500000,98.8906250000
1481.5000000000,1503.7500000000,98.6718750000,98.6093750000
1484.5000000000,1507.0000000000,98.7656250000,98.7031250000
1469.0000000000,1491.2500000000,98.7812500000,98.7187500000
1463.7500000000,1486.0000000000,99.0156250000,98.9531250000
1432.0000000000,1454.0000000000,98.8593750000,98.7968750000
1439.0000000000,1461.0000000000,98.8906250000,98.8125000000
1447.5000000000,1469.5000000000,99.1875000000,99.1250000000
1452.5000000000,1474.5000000000,99.3593750000,99.2968750000
1461.5000000000,1483.5000000000,99.5000000000,99.4218750000
1471.7500000000,1493.7500000000,99.7968750000,99.7187500000
1486.2500000000,1508.5000000000,99.4843750000,99.4062500000
1491.7500000000,1514.0000000000,99.7656250000,99.6875000000
1481.0000000000,1503.2500000000,99.8281250000,99.7500000000
1474.2500000000,1496.5000000000,99.9843750000,99.9062500000
1478.5000000000,1500.5000000000,99.5937500000,99.5156250000
1498.0000000000,1520.5000000000,99.7343750000,99.6562500000
1494.7500000000,1517.2500000000,99.5625000000,99.4843750000
1491.5000000000,1513.7500000000,99.4375000000,99.3750000000
1503.5000000000,1526.0000000000,99.5000000000,99.4375000000
1500.7500000000,1523.2500000000,99.7343750000,99.6562500000
1506.7500000000,1529.2500000000,99.6562500000,99.5937500000
1507.5000000000,1530.0000000000,99.7187500000,99.6406250000
1510.2500000000,1532.5000000000,100.1093750000,100.0468750000
1515.2500000000,1537.5000000000,100.1250000000,100.0625000000
1513.5000000000,1536.0000000000,100.1250000000,100.0625000000
1518.7500000000,1541.5000000000,99.7968750000,99.7187500000
1518.2500000000,1541.0000000000,99.5625000000,99.5000000000
1503.5000000000,1526.2500000000,99.5937500000,99.5312500000
1521.2500000000,1544.0000000000,100.1562500000,100.0781250000
1523.2500000000,1546.2500000000,100.5312500000,100.4531250000
1512.2500000000,1535.0000000000,100.5312500000,100.4687500000
1494.0000000000,1516.5000000000,100.2656250000,100.2031250000
1506.5000000000,1529.0000000000,100.0937500000,100.0156250000
1496.5000000000,1519.0000000000,100.2500000000,100.1718750000
1491.7500000000,1514.0000000000,100.0312500000,99.9531250000
1482.0000000000,1504.0000000000,100.0312500000,99.9531250000
1485.5000000000,1507.5000000000,100.3437500000,100.2812500000
1481.2500000000,1502.7500000000,100.0625000000,99.9843750000
1467.2500000000,1489.0000000000,99.8281250000,99.6406250000
1478.5000000000,1500.5000000000,99.9218750000,99.7343750000
1469.0000000000,1491.0000000000,99.9531250000,99.5000000000
1469.5000000000,1491.5000000000,99.6562500000,99.6718750000
1468.5000000000,1490.2500000000,99.8750000000,99.8750000000
1461.0000000000,1483.0000000000,99.9375000000,99.9531250000
1443.0000000000,1464.5000000000,100.1875000000,100.2031250000
1447.0000000000,1468.5000000000,100.1250000000,100.1406250000
1476.0000000000,1498.0000000000,100.1250000000,100.1406250000
1453.7500000000,1475.5000000000,100.2187500000,100.2343750000
1456.2500000000,1477.7500000000,100.1875000000,100.2031250000
1441.5000000000,1463.0000000000,99.8906250000,99.9218750000
1450.2500000000,1471.7500000000,99.7656250000,99.7968750000
1456.0000000000,1477.5000000000,100.0000000000,100.0312500000
1426.7500000000,1447.7500000000,100.2343750000,100.2656250000
1391.0000000000,1411.5000000000,100.3906250000,100.4218750000
1378.7500000000,1399.0000000000,100.5468750000,100.5781250000
1344.5000000000,1364.0000000000,100.9375000000,100.9687500000
1385.5000000000,1405.7500000000,100.9375000000,100.9687500000
1391.5000000000,1412.0000000000,100.8281250000,100.8593750000
1359.8000000000,1379.7500000000,101.2812500000,101.3437500000
1352.8000000000,1372.5000000000,101.2812500000,101.3750000000
1401.0000000000,1421.5000000000,101.3281250000,101.4062500000
1411.0000000000,1431.5000000000,101.5468750000,101.6250000000
1417.2500000000,1437.5000000000,101.8593750000,101.9531250000
1403.0000000000,1423.5000000000,101.6250000000,101.7187500000
1374.0000000000,1394.0000000000,101.2968750000,101.3906250000
1371.2500000000,1391.2500000000,101.2812500000,101.3750000000
1401.0000000000,1421.2500000000,101.0312500000,101.1250000000
1411.2000000000,1432.0000000000,100.9375000000,101.0312500000
1440.2500000000,1461.5000000000,100.7031250000,100.7968750000
1432.0000000000,1453.0000000000,100.8593750000,100.9375000000
1435.0000000000,1456.0000000000,100.9687500000,101.0312500000
1436.2500000000,1457.2500000000,100.3593750000,100.3906250000
1446.5000000000,1467.7500000000,100.1406250000,100.1718750000
1444.0000000000,1465.2500000000,100.1562500000,100.1875000000
1413.2500000000,1434.5000000000,100.2500000000,100.2812500000
1403.2500000000,1424.0000000000,100.6093750000,100.6406250000
1372.5000000000,1393.0000000000,100.7187500000,100.7500000000
1358.7500000000,1379.0000000000,100.9218750000,100.9531250000
1394.5000000000,1415.2500000000,101.0000000000,101.0312500000
